date,x1_count,x2_count,x3_count,x4_count,x5_count,x6_count,x6_mean,x6_max,x6_min,x6_std,x7_count,x8_count,x8_mean,x8_max,x8_min,x8_std,x9_count,x9_mean,x9_max,x9_min,x9_std,x10_count,x11_count,x12_count,x13_count,x14_count,x14_mean,x14_max,x14_min,x14_std,x15_count,x15_mean,x15_max,x15_min,x15_std,x16_count,x17_count,x17_mean,x17_max,x17_min,x17_std,x18_count,x19_count,x20_count,x21_count,x22_count,x23_count,x24_count,x25_count,x26_count,label
09/01/2016,0,0,0,0,0,6,79856,9648,46534,31894,0,3,72822,10556,44361,0,5,75576,9661,47297,27018,0,0,0,0,3,73570,11871,44580,0,5,75576,9661,47297,27018,0,20,82819,2445,34327,23581,0,0,0,0,0,0,0,0,0,0
10/01/2016,0,0,0,0,0,4,81741,4273,43548,0,0,2,72822,10556,44361,0,3,74070,10580,45219,0,0,0,0,0,2,73570,11871,44580,0,3,74020,10591,44182,0,1,2,81477,5002,42720,0,0,0,2,0,0,0,0,0,0,0
11/01/2016,0,5,0,0,0,7,79839,15266,53110,19522,0,3,72822,10556,44361,0,8,63565,25795,45697,13814,0,0,0,0,3,73570,11871,44580,0,10,63565,25795,45667,12280,0,33,82353,3643,44089,18986,0,0,0,0,0,0,0,0,0,0
12/01/2016,0,0,0,0,0,8,74385,2233,43416,25623,0,1,72822,10556,44361,0,3,74070,10580,45219,0,0,0,0,0,1,73570,11871,44580,0,3,74020,10591,44182,0,0,13,41488,289,9071,10543,0,0,0,0,0,0,0,0,0,0
13/01/2016,0,0,0,0,0,0,73846.75,2590.15,43307.75,25334.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,43487.45,524.65,10753.45,10015.85,0,0,0,0,0,0,0,0,0,0
14/01/2016,0,0,0,0,0,0,73308.5,2947.3,43199.5,25046,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,45486.9,760.3,12435.9,9488.7,0,0,0,0,0,0,0,0,0,0
15/01/2016,0,0,0,0,0,0,72770.25,3304.45,43091.25,24757.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,47486.35,995.95,14118.35,8961.55,0,0,0,0,0,0,0,0,0,0
16/01/2016,0,0,0,0,0,0,72232,3661.6,42983,24469,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,49485.8,1231.6,15800.8,8434.4,0,0,0,0,0,0,0,0,0,0
17/01/2016,0,0,0,0,0,0,71693.75,4018.75,42874.75,24180.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,51485.25,1467.25,17483.25,7907.25,0,0,0,0,0,0,0,0,0,0
18/01/2016,0,0,0,0,0,0,71155.5,4375.9,42766.5,23892,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,53484.7,1702.9,19165.7,7380.1,0,0,0,0,0,0,0,0,0,0
19/01/2016,0,0,0,0,0,0,70617.25,4733.05,42658.25,23603.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,55484.15,1938.55,20848.15,6852.95,0,0,0,0,0,0,0,0,0,0
20/01/2016,0,0,0,0,0,0,70079,5090.2,42550,23315,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,57483.6,2174.2,22530.6,6325.8,0,0,0,0,0,0,0,0,0,0
21/01/2016,0,0,0,0,0,0,69540.75,5447.35,42441.75,23026.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,59483.05,2409.85,24213.05,5798.65,0,0,0,0,0,0,0,0,0,0
22/01/2016,0,0,0,0,0,0,69002.5,5804.5,42333.5,22738,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,61482.5,2645.5,25895.5,5271.5,0,0,0,0,0,0,0,0,0,0
23/01/2016,0,0,0,0,0,0,68464.25,6161.65,42225.25,22449.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,63481.95,2881.15,27577.95,4744.35,0,0,0,0,0,0,0,0,0,0
24/01/2016,0,0,0,0,0,0,67926,6518.8,42117,22161,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,65481.4,3116.8,29260.4,4217.2,0,0,0,0,0,0,0,0,0,0
25/01/2016,0,0,0,0,0,0,67387.75,6875.95,42008.75,21872.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,67480.85,3352.45,30942.85,3690.05,0,0,0,0,0,0,0,0,0,0
26/01/2016,0,0,0,0,0,0,66849.5,7233.1,41900.5,21584,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,69480.3,3588.1,32625.3,3162.9,0,0,0,0,0,0,0,0,0,1
27/01/2016,0,0,0,0,0,0,66311.25,7590.25,41792.25,21295.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,71479.75,3823.75,34307.75,2635.75,0,0,0,0,0,0,0,0,0,0
28/01/2016,0,0,0,0,0,0,65773,7947.4,41684,21007,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,73479.2,4059.4,35990.2,2108.6,0,0,0,0,0,0,0,0,0,0
29/01/2016,0,0,0,0,0,0,65234.75,8304.55,41575.75,20718.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,75478.65,4295.05,37672.65,1581.45,0,0,0,0,0,0,0,0,0,0
30/01/2016,0,0,0,0,0,0,64696.5,8661.7,41467.5,20430,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,77478.1,4530.7,39355.1,1054.3,0,0,0,0,0,0,0,0,0,0
31/01/2016,0,0,0,0,0,0,64158.25,9018.85,41359.25,20141.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,79477.55,4766.35,41037.55,527.15,0,0,0,0,0,0,0,0,0,0
01/02/2016,0,0,0,0,0,5,63620,9376,41251,19853,0,4,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,0,4,73570,11871,44580,0,1,74020,10591,44182,0,0,4,81477,5002,42720,0,2,0,0,0,0,0,0,0,0,0
02/02/2016,0,0,0,0,0,17,71519,22156,38150,16669,0,5,48440,2521,29513,19389,7,71519,888,15358,26100,0,2,0,2,6,48440,2521,30344,17461,7,71519,888,15358,26100,4,12,56858,6097,39270,14686,0,0,0,0,9,13,7,14,559,1
03/02/2016,13,0,0,0,0,19,81327,11517,59876,21600,0,3,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,3,73570,11871,44580,0,2,74020,10591,44182,0,0,15,86308,676,29932,33046,0,0,0,0,4,7,2,4,153,0
04/02/2016,0,0,0,0,0,4,81741,4273,43548,0,0,3,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,2,5,81003,309,37994,33694,0,74020,10591,44182,0,0,0,81477,5002,42720,0,0,0,0,0,0,0,0,0,39,1
05/02/2016,0,0,0,5,0,16,79393,16366,50460,19356,0,5,80044,7175,44497,28916,1,74070,10580,45219,0,0,0,1,17,5,80044,7175,44497,28916,1,74020,10591,44182,0,5,6,37706,5039,16164,11278,0,0,2,0,0,0,0,2,44,0
06/02/2016,1,0,0,0,1,6,52405,4524,16253,19817,0,4,72822,10556,44361,0,2,74070,10580,45219,0,0,0,0,0,4,73570,11871,44580,0,2,74020,10591,44182,0,0,14,81300,6863,32810,20762,0,0,2,0,3,12,2,1,154,0
07/02/2016,0,0,0,0,0,11,73759,9942,49232,19379,0,1,72822,10556,44361,0,2,74070,10580,45219,0,0,0,35,16,1,73570,11871,44580,0,2,74020,10591,44182,0,0,2,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
08/02/2016,1,0,0,0,1,27,84106,24771,60351,11703,0,4,72822,10556,44361,0,13,74056,52793,60891,7338,0,0,0,0,4,73570,11871,44580,0,13,74056,52792,60891,7338,0,3,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
09/02/2016,0,0,0,0,0,11,78181,4949,40806,23124,0,4,72822,10556,44361,0,5,70688,4915,22606,27094,0,1,0,0,4,73570,11871,44580,0,5,70688,4915,22606,27094,0,13,67033,4611,33113,24656,0,0,3,0,0,0,0,0,0,0
10/02/2016,0,0,0,0,0,13,83103,9854,57874,25684,0,3,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,0,3,73570,11871,44580,0,1,74020,10591,44182,0,0,0,81477,5002,42720,0,0,0,1,0,0,0,0,0,0,0
11/02/2016,0,0,0,0,0,50,84318,967,63814,22930,0,18,84245,38144,76362,12986,15,84215,70402,81172,4485,0,0,0,0,31,84245,38143,73932,10198,19,84240,70402,81815,4157,1,5,68409,10075,39012,26081,0,0,0,0,0,0,0,0,0,0
12/02/2016,0,0,0,0,0,6,66147,18398,45803,17980,0,2,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,2,73570,11871,44580,0,0,74020,10591,44182,0,0,33,82303,5333,41887,30654,0,0,1,0,0,0,0,0,0,0
13/02/2016,0,0,0,0,0,0,66759.66667,17455.61111,44632.44444,18352.94444,0,0,72822,10556,44361,0,0,74640.11111,10072.05556,44450.88889,1730.166667,0,0,0,0,0,73570,11871,44580,0,0,74592.88889,10082.44444,43471.5,1730.166667,0,0,82257.11111,5314.611111,41933.27778,28951,0,0,0,0,0,0,0,0,0,0
14/02/2016,0,0,0,0,0,0,67372.33333,16513.22222,43461.88889,18725.88889,0,0,72822,10556,44361,0,0,75210.22222,9564.111111,43682.77778,3460.333333,0,0,0,0,0,73570,11871,44580,0,0,75165.77778,9573.888889,42761,3460.333333,0,0,82211.22222,5296.222222,41979.55556,27248,0,0,0,0,0,0,0,0,0,1
15/02/2016,0,0,0,0,0,0,67985,15570.83333,42291.33333,19098.83333,0,0,72822,10556,44361,0,0,75780.33333,9056.166667,42914.66667,5190.5,0,0,0,0,0,73570,11871,44580,0,0,75738.66667,9065.333333,42050.5,5190.5,0,0,82165.33333,5277.833333,42025.83333,25545,0,0,0,0,0,0,0,0,0,0
16/02/2016,0,0,0,0,0,0,68597.66667,14628.44444,41120.77778,19471.77778,0,0,72822,10556,44361,0,0,76350.44444,8548.222222,42146.55556,6920.666667,0,0,0,0,0,73570,11871,44580,0,0,76311.55556,8556.777778,41340,6920.666667,0,0,82119.44444,5259.444444,42072.11111,23842,0,0,0,0,0,0,0,0,0,0
17/02/2016,0,0,0,0,0,0,69210.33333,13686.05556,39950.22222,19844.72222,0,0,72822,10556,44361,0,0,76920.55556,8040.277778,41378.44444,8650.833333,0,0,0,0,0,73570,11871,44580,0,0,76884.44444,8048.222222,40629.5,8650.833333,0,0,82073.55556,5241.055556,42118.38889,22139,0,0,0,0,0,0,0,0,0,0
18/02/2016,0,0,0,0,0,0,69823,12743.66667,38779.66667,20217.66667,0,0,72822,10556,44361,0,0,77490.66667,7532.333333,40610.33333,10381,0,0,0,0,0,73570,11871,44580,0,0,77457.33333,7539.666667,39919,10381,0,0,82027.66667,5222.666667,42164.66667,20436,0,0,0,0,0,0,0,0,0,0
19/02/2016,0,0,0,0,0,0,70435.66667,11801.27778,37609.11111,20590.61111,0,0,72822,10556,44361,0,0,78060.77778,7024.388889,39842.22222,12111.16667,0,0,0,0,0,73570,11871,44580,0,0,78030.22222,7031.111111,39208.5,12111.16667,0,0,81981.77778,5204.277778,42210.94444,18733,0,0,0,0,0,0,0,0,0,0
20/02/2016,0,0,0,0,0,0,71048.33333,10858.88889,36438.55556,20963.55556,0,0,72822,10556,44361,0,0,78630.88889,6516.444444,39074.11111,13841.33333,0,0,0,0,0,73570,11871,44580,0,0,78603.11111,6522.555556,38498,13841.33333,0,0,81935.88889,5185.888889,42257.22222,17030,0,0,0,0,0,0,0,0,0,0
21/02/2016,0,0,0,0,0,0,71661,9916.5,35268,21336.5,0,0,72822,10556,44361,0,0,79201,6008.5,38306,15571.5,0,0,0,0,0,73570,11871,44580,0,0,79176,6014,37787.5,15571.5,0,0,81890,5167.5,42303.5,15327,0,0,0,0,0,0,0,0,0,0
22/02/2016,0,0,0,0,0,0,72273.66667,8974.111111,34097.44444,21709.44444,0,0,72822,10556,44361,0,0,79771.11111,5500.555556,37537.88889,17301.66667,0,0,0,0,0,73570,11871,44580,0,0,79748.88889,5505.444444,37077,17301.66667,0,0,81844.11111,5149.111111,42349.77778,13624,0,0,0,0,0,0,0,0,0,0
23/02/2016,0,0,0,0,0,0,72886.33333,8031.722222,32926.88889,22082.38889,0,0,72822,10556,44361,0,0,80341.22222,4992.611111,36769.77778,19031.83333,0,0,0,0,0,73570,11871,44580,0,0,80321.77778,4996.888889,36366.5,19031.83333,0,0,81798.22222,5130.722222,42396.05556,11921,0,0,0,0,0,0,0,0,0,0
24/02/2016,0,0,0,0,0,0,73499,7089.333333,31756.33333,22455.33333,0,0,72822,10556,44361,0,0,80911.33333,4484.666667,36001.66667,20762,0,0,0,0,0,73570,11871,44580,0,0,80894.66667,4488.333333,35656,20762,0,0,81752.33333,5112.333333,42442.33333,10218,0,0,0,0,0,0,0,0,0,0
25/02/2016,0,0,0,0,0,0,74111.66667,6146.944444,30585.77778,22828.27778,0,0,72822,10556,44361,0,0,81481.44444,3976.722222,35233.55556,22492.16667,0,0,0,0,0,73570,11871,44580,0,0,81467.55556,3979.777778,34945.5,22492.16667,0,0,81706.44444,5093.944444,42488.61111,8515,0,0,0,0,0,0,0,0,0,0
26/02/2016,0,0,0,0,0,0,74724.33333,5204.555556,29415.22222,23201.22222,0,0,72822,10556,44361,0,0,82051.55556,3468.777778,34465.44444,24222.33333,0,0,0,0,0,73570,11871,44580,0,0,82040.44444,3471.222222,34235,24222.33333,0,0,81660.55556,5075.555556,42534.88889,6812,0,0,0,0,0,0,0,0,0,0
27/02/2016,0,0,0,0,0,0,75337,4262.166667,28244.66667,23574.16667,0,0,72822,10556,44361,0,0,82621.66667,2960.833333,33697.33333,25952.5,0,0,0,0,0,73570,11871,44580,0,0,82613.33333,2962.666667,33524.5,25952.5,0,0,81614.66667,5057.166667,42581.16667,5109,0,0,0,0,0,0,0,0,0,0
28/02/2016,0,0,0,0,0,0,75949.66667,3319.777778,27074.11111,23947.11111,0,0,72822,10556,44361,0,0,83191.77778,2452.888889,32929.22222,27682.66667,0,0,0,0,0,73570,11871,44580,0,0,83186.22222,2454.111111,32814,27682.66667,0,0,81568.77778,5038.777778,42627.44444,3406,0,0,0,0,0,0,0,0,0,0
29/02/2016,0,0,0,0,0,0,76562.33333,2377.388889,25903.55556,24320.05556,0,0,72822,10556,44361,0,0,83761.88889,1944.944444,32161.11111,29412.83333,0,0,0,0,0,73570,11871,44580,0,0,83759.11111,1945.555556,32103.5,29412.83333,0,0,81522.88889,5020.388889,42673.72222,1703,0,0,0,0,0,0,0,0,0,0
01/03/2016,0,0,0,0,0,9,77175,1435,24733,24693,0,4,72822,10556,44361,0,8,84332,1437,31393,31143,0,0,0,0,4,73570,11871,44580,0,8,84332,1437,31393,31143,0,0,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,1
02/03/2016,0,0,0,0,0,2,81741,4273,43548,0,0,2,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,2,73570,11871,44580,0,0,74020,10591,44182,0,0,6,86340,15017,63829,25658,0,0,0,0,9,5,5,14,273,0
03/03/2016,29,0,0,0,2,33,55341,13923,25773,9016,0,22,34491,16122,28157,6093,5,55342,23438,48811,14184,0,1,0,0,24,34491,16122,27481,6257,6,55342,23438,46296,14103,0,11,54357,10823,34343,13734,0,0,0,0,0,8,5,0,123,1
04/03/2016,2,0,0,0,0,12,64927,15275,39582,17990,0,6,75711,23881,34427,20292,3,74070,10580,45219,0,0,0,0,1,7,75711,15273,31691,19889,3,74020,10591,44182,0,1,3,81477,5002,42720,0,0,0,0,0,25,1,1,1,221,0
05/03/2016,0,0,0,20,0,9,41989,3648,33433,15084,0,3,72822,10556,44361,0,2,74070,10580,45219,0,0,0,0,5,3,73570,11871,44580,0,2,74020,10591,44182,0,6,2,81477,5002,42720,0,0,0,7,0,0,0,0,0,2,0
06/03/2016,0,0,0,0,0,2,81741,4273,43548,0,0,3,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,0,3,73570,11871,44580,0,1,74020,10591,44182,0,1,5,50656,15778,25429,14775,0,0,0,0,18,15,1,6,294,0
07/03/2016,0,0,0,0,0,3,81741,4273,43548,0,0,3,72822,10556,44361,0,1,74070,10580,45219,0,0,0,5,10,3,73570,11871,44580,0,1,74020,10591,44182,0,0,2,81477,5002,42720,0,0,0,2,0,0,0,0,0,0,0
08/03/2016,0,0,0,0,0,50,85172,6036,44805,23211,0,3,72822,10556,44361,0,24,73613,6012,29365,18369,0,0,0,0,3,73570,11871,44580,0,24,73613,6012,29365,18369,0,5,76111,6070,41376,27201,0,0,0,0,0,0,0,0,0,0
09/03/2016,1,0,0,0,0,14,85736,977,55060,30910,0,3,72822,10556,44361,0,11,85722,8338,54276,28500,0,0,0,0,5,85746,28496,71315,24771,11,85722,8338,54276,28500,0,22,85375,1452,28587,21646,0,0,0,0,0,0,0,0,0,0
10/03/2016,0,0,0,0,0,15,81188,7097,35137,20816,0,1,72822,10556,44361,0,11,83273,21580,39848,19407,0,0,0,0,1,73570,11871,44580,0,11,83273,21580,39848,19407,5,10,81304,11294,57564,24169,0,0,2,0,0,0,0,0,0,0
11/03/2016,0,0,0,0,0,13,76166,16802,46934,21074,0,7,56523,4173,41539,25458,2,74070,10580,45219,0,0,0,0,0,7,56523,4173,41539,25458,2,74020,10591,44182,0,0,0,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
12/03/2016,0,0,0,0,0,20,85329,9686,50500,22401,0,5,56448,12060,47543,19835,3,74070,10580,45219,0,0,0,0,0,5,56448,12060,47543,19835,3,74020,10591,44182,0,0,18,81027,984,28150,29774,0,0,0,0,0,0,0,0,0,0
13/03/2016,0,0,0,0,0,0,85313.55,10811.45,51481.8,22114,0,0,57616.6,11888.65,47633.2,20061.8,0,74070,10580,45219,0,0,0,0,0,0,57616.6,11888.65,47850.75,20095.7,0,74317.2,12012.5,45758.8,644.7,0,0,81049.5,1184.9,28878.5,28285.3,0,0,0,0,0,0,0,0,0,0
14/03/2016,0,0,0,0,0,0,85298.1,11936.9,52463.6,21827,0,0,58785.2,11717.3,47723.4,20288.6,0,74070,10580,45219,0,0,0,0,0,0,58785.2,11717.3,48158.5,20356.4,0,74614.4,13434,47335.6,1289.4,0,0,81072,1385.8,29607,26796.6,0,0,0,0,0,0,0,0,0,0
15/03/2016,0,0,0,0,0,0,85282.65,13062.35,53445.4,21540,0,0,59953.8,11545.95,47813.6,20515.4,0,74070,10580,45219,0,0,0,0,0,0,59953.8,11545.95,48466.25,20617.1,0,74911.6,14855.5,48912.4,1934.1,0,0,81094.5,1586.7,30335.5,25307.9,0,0,0,0,0,0,0,0,0,0
16/03/2016,0,0,0,0,0,0,85267.2,14187.8,54427.2,21253,0,0,61122.4,11374.6,47903.8,20742.2,0,74070,10580,45219,0,0,0,0,0,0,61122.4,11374.6,48774,20877.8,0,75208.8,16277,50489.2,2578.8,0,0,81117,1787.6,31064,23819.2,0,0,0,0,0,0,0,0,0,0
17/03/2016,0,0,0,0,0,0,85251.75,15313.25,55409,20966,0,0,62291,11203.25,47994,20969,0,74070,10580,45219,0,0,0,0,0,0,62291,11203.25,49081.75,21138.5,0,75506,17698.5,52066,3223.5,0,0,81139.5,1988.5,31792.5,22330.5,0,0,0,0,0,0,0,0,0,0
18/03/2016,0,0,0,0,0,0,85236.3,16438.7,56390.8,20679,0,0,63459.6,11031.9,48084.2,21195.8,0,74070,10580,45219,0,0,0,0,0,0,63459.6,11031.9,49389.5,21399.2,0,75803.2,19120,53642.8,3868.2,0,0,81162,2189.4,32521,20841.8,0,0,0,0,0,0,0,0,0,0
19/03/2016,0,0,0,0,0,0,85220.85,17564.15,57372.6,20392,0,0,64628.2,10860.55,48174.4,21422.6,0,74070,10580,45219,0,0,0,0,0,0,64628.2,10860.55,49697.25,21659.9,0,76100.4,20541.5,55219.6,4512.9,0,0,81184.5,2390.3,33249.5,19353.1,0,0,0,0,0,0,0,0,0,0
20/03/2016,0,0,0,0,0,0,85205.4,18689.6,58354.4,20105,0,0,65796.8,10689.2,48264.6,21649.4,0,74070,10580,45219,0,0,0,0,0,0,65796.8,10689.2,50005,21920.6,0,76397.6,21963,56796.4,5157.6,0,0,81207,2591.2,33978,17864.4,0,0,0,0,0,0,0,0,0,0
21/03/2016,0,0,0,0,0,0,85189.95,19815.05,59336.2,19818,0,0,66965.4,10517.85,48354.8,21876.2,0,74070,10580,45219,0,0,0,0,0,0,66965.4,10517.85,50312.75,22181.3,0,76694.8,23384.5,58373.2,5802.3,0,0,81229.5,2792.1,34706.5,16375.7,0,0,0,0,0,0,0,0,0,0
22/03/2016,0,0,0,0,0,0,85174.5,20940.5,60318,19531,0,0,68134,10346.5,48445,22103,0,74070,10580,45219,0,0,0,0,0,0,68134,10346.5,50620.5,22442,0,76992,24806,59950,6447,0,0,81252,2993,35435,14887,0,0,0,0,0,0,0,0,0,0
23/03/2016,0,0,0,0,0,0,85159.05,22065.95,61299.8,19244,0,0,69302.6,10175.15,48535.2,22329.8,0,74070,10580,45219,0,0,0,0,0,0,69302.6,10175.15,50928.25,22702.7,0,77289.2,26227.5,61526.8,7091.7,0,0,81274.5,3193.9,36163.5,13398.3,0,0,0,0,0,0,0,0,0,0
24/03/2016,0,0,0,0,0,0,85143.6,23191.4,62281.6,18957,0,0,70471.2,10003.8,48625.4,22556.6,0,74070,10580,45219,0,0,0,0,0,0,70471.2,10003.8,51236,22963.4,0,77586.4,27649,63103.6,7736.4,0,0,81297,3394.8,36892,11909.6,0,0,0,0,0,0,0,0,0,0
25/03/2016,0,0,0,0,0,0,85128.15,24316.85,63263.4,18670,0,0,71639.8,9832.45,48715.6,22783.4,0,74070,10580,45219,0,0,0,0,0,0,71639.8,9832.45,51543.75,23224.1,0,77883.6,29070.5,64680.4,8381.1,0,0,81319.5,3595.7,37620.5,10420.9,0,0,0,0,0,0,0,0,0,0
26/03/2016,0,0,0,0,0,0,85112.7,25442.3,64245.2,18383,0,0,72808.4,9661.1,48805.8,23010.2,0,74070,10580,45219,0,0,0,0,0,0,72808.4,9661.1,51851.5,23484.8,0,78180.8,30492,66257.2,9025.8,0,0,81342,3796.6,38349,8932.2,0,0,0,0,0,0,0,0,0,0
27/03/2016,0,0,0,0,0,0,85097.25,26567.75,65227,18096,0,0,73977,9489.75,48896,23237,0,74070,10580,45219,0,0,0,0,0,0,73977,9489.75,52159.25,23745.5,0,78478,31913.5,67834,9670.5,0,0,81364.5,3997.5,39077.5,7443.5,0,0,0,0,0,0,0,0,0,0
28/03/2016,0,0,0,0,0,0,85081.8,27693.2,66208.8,17809,0,0,75145.6,9318.4,48986.2,23463.8,0,74070,10580,45219,0,0,0,0,0,0,75145.6,9318.4,52467,24006.2,0,78775.2,33335,69410.8,10315.2,0,0,81387,4198.4,39806,5954.8,0,0,0,0,0,0,0,0,0,0
29/03/2016,0,0,0,0,0,0,85066.35,28818.65,67190.6,17522,0,0,76314.2,9147.05,49076.4,23690.6,0,74070,10580,45219,0,0,0,0,0,0,76314.2,9147.05,52774.75,24266.9,0,79072.4,34756.5,70987.6,10959.9,0,0,81409.5,4399.3,40534.5,4466.1,0,0,0,0,0,0,0,0,0,0
30/03/2016,0,0,0,0,0,0,85050.9,29944.1,68172.4,17235,0,0,77482.8,8975.7,49166.6,23917.4,0,74070,10580,45219,0,0,0,0,0,0,77482.8,8975.7,53082.5,24527.6,0,79369.6,36178,72564.4,11604.6,0,0,81432,4600.2,41263,2977.4,0,0,0,0,0,0,0,0,0,0
31/03/2016,0,0,0,0,0,0,85035.45,31069.55,69154.2,16948,0,0,78651.4,8804.35,49256.8,24144.2,0,74070,10580,45219,0,0,0,0,0,0,78651.4,8804.35,53390.25,24788.3,0,79666.8,37599.5,74141.2,12249.3,0,0,81454.5,4801.1,41991.5,1488.7,0,0,0,0,0,0,0,0,0,0
01/04/2016,0,0,0,0,0,19,85020,32195,70136,16661,0,6,79820,8633,49347,24371,4,74070,10580,45219,0,0,0,0,0,7,79820,8633,53698,25049,10,79964,39021,75718,12894,0,3,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
02/04/2016,0,0,0,0,0,4,81741,4273,43548,0,0,6,72505,14060,49135,21626,0,74070,10580,45219,0,0,0,0,1,6,72505,14060,49135,21626,0,74020,10591,44182,0,0,29,84829,1967,30678,26194,0,0,2,0,57,34,16,26,941,0
03/04/2016,7,0,0,0,0,3,81741,4273,43548,0,0,3,72822,10556,44361,0,5,60310,20610,51471,17294,0,0,0,0,4,73570,11871,44580,0,5,60310,20610,51471,17294,5,9,40576,28,11624,12528,0,0,0,0,0,0,2,1,54,0
04/04/2016,0,0,0,0,0,44,82303,6978,38782,19222,0,1,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,1,2,73570,11871,44580,0,0,74020,10591,44182,0,0,2,81477,5002,42720,0,0,0,0,0,1,17,26,4,352,1
05/04/2016,0,0,0,4,0,12,84529,26650,72357,18480,0,4,72822,10556,44361,0,8,83131,5012,65725,30843,0,0,0,11,4,73570,11871,44580,0,8,83131,5012,65725,30843,0,3,81477,5002,42720,0,0,0,2,0,5,2,2,14,192,0
06/04/2016,0,0,0,0,0,5,82477,12240,52082,33935,0,1,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,1,73570,11871,44580,0,0,74020,10591,44182,0,0,1,81477,5002,42720,0,0,0,0,0,6,2,13,4,184,0
07/04/2016,0,0,0,0,0,10,78762,31386,58999,20196,0,4,72822,10556,44361,0,12,78764,31327,48811,22046,0,0,0,10,4,73570,11871,44580,0,12,78764,31327,48811,22046,0,1,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
08/04/2016,0,0,0,0,0,44,84101,2997,46800,24351,0,2,72822,10556,44361,0,10,84052,17867,50157,18130,0,0,0,0,2,73570,11871,44580,0,10,84052,17867,50157,18130,0,6,70691,1016,31883,25495,1,0,1,0,0,0,0,0,0,0
09/04/2016,1,1,0,0,0,15,73325,7210,46212,22582,0,6,66777,7267,24393,26722,16,73215,7186,47465,19640,0,0,0,0,6,66777,7267,24393,26722,16,73215,7186,47465,19640,0,15,81099,57,46567,27096,0,0,2,0,0,0,0,0,0,0
10/04/2016,0,0,0,0,1,12,85787,784,49823,24976,0,3,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,3,73570,11871,44580,0,0,74020,10591,44182,0,0,1,81477,5002,42720,0,0,0,1,0,0,0,0,0,0,0
